sessionID,stationID,siteID,connectionTime,doneChargingTime,disconnectTime,kWhDelivered,charging_duration_minutes,connection_duration_minutes,charging_date,hour,day_of_week,month
2_39_79_377_2018-04-27 15:14:35.457339,2-39-79-377,0002,2018-04-27T15:14:35.000+05:30,2018-04-27T16:12:35.000+05:30,2018-04-27T23:38:56.000+05:30,2.945,58.0,504.35,2018-04-27,15,6,4
2_39_139_28_2018-04-27 15:15:12.301045,2-39-139-28,0002,2018-04-27T15:15:12.000+05:30,2018-04-27T17:11:23.000+05:30,2018-04-27T19:19:08.000+05:30,4.85,116.18333333333334,243.93333333333334,2018-04-27,15,6,4
2_39_131_30_2018-04-27 15:16:02.742679,2-39-131-30,0002,2018-04-27T15:16:03.000+05:30,2018-04-27T20:11:20.000+05:30,2018-04-27T21:51:08.000+05:30,10.978,295.28333333333336,395.0833333333333,2018-04-27,15,6,4
2_39_79_380_2018-04-27 15:19:26.888099,2-39-79-380,0002,2018-04-27T15:19:27.000+05:30,2018-04-27T16:28:32.000+05:30,2018-04-27T16:44:50.000+05:30,3.846,69.08333333333333,85.38333333333334,2018-04-27,15,6,4
2_39_91_441_2018-04-27 15:27:26.624807,2-39-91-441,0002,2018-04-27T15:27:27.000+05:30,2018-04-27T19:45:29.000+05:30,2018-04-28T02:04:59.000+05:30,19.124,258.03333333333336,637.5333333333333,2018-04-27,15,6,4
2_39_78_367_2018-04-27 15:31:37.615451,2-39-78-367,0002,2018-04-27T15:31:38.000+05:30,2018-04-27T16:39:35.000+05:30,2018-04-27T23:51:59.000+05:30,3.259,67.95,500.35,2018-04-27,15,6,4
2_39_126_20_2018-04-27 15:42:36.345767,2-39-126-20,0002,2018-04-27T15:42:36.000+05:30,2018-04-27T20:35:54.000+05:30,2018-04-27T20:42:01.000+05:30,13.972,293.3,299.4166666666667,2018-04-27,15,6,4
2_39_78_361_2018-04-27 16:19:00.821882,2-39-78-361,0002,2018-04-27T16:19:01.000+05:30,2018-04-27T21:26:10.000+05:30,2018-04-27T22:22:22.000+05:30,16.95,307.15,363.35,2018-04-27,16,6,4
2_39_123_23_2018-04-27 16:25:09.116295,2-39-123-23,0002,2018-04-27T16:25:09.000+05:30,2018-04-27T19:19:55.000+05:30,2018-04-27T19:19:59.000+05:30,6.444,174.76666666666668,174.83333333333334,2018-04-27,16,6,4
2_39_88_24_2018-04-27 16:27:56.738325,2-39-88-24,0002,2018-04-27T16:27:57.000+05:30,2018-04-27T18:26:41.000+05:30,2018-04-28T01:29:56.000+05:30,9.064,118.73333333333333,541.9833333333333,2018-04-27,16,6,4
2_39_90_26_2018-04-27 16:28:35.400244,2-39-90-26,0002,2018-04-27T16:28:35.000+05:30,2018-04-27T19:26:02.000+05:30,2018-04-27T19:47:20.000+05:30,9.67,177.45,198.75,2018-04-27,16,6,4
2_39_91_437_2018-04-27 16:37:18.422976,2-39-91-437,0002,2018-04-27T16:37:18.000+05:30,2018-04-27T21:56:14.000+05:30,2018-04-28T00:40:11.000+05:30,30.553,318.93333333333334,482.8833333333333,2018-04-27,16,6,4
2_39_79_381_2018-04-27 16:38:51.959294,2-39-79-381,0002,2018-04-27T16:38:52.000+05:30,2018-04-27T18:06:32.000+05:30,2018-04-27T20:37:17.000+05:30,2.485,87.66666666666667,238.41666666666666,2018-04-27,16,6,4
2_39_89_25_2018-04-27 16:43:29.490040,2-39-89-25,0002,2018-04-27T16:43:29.000+05:30,2018-04-27T17:51:26.000+05:30,2018-04-28T02:39:45.000+05:30,2.219,67.95,596.2666666666667,2018-04-27,16,6,4
2_39_79_376_2018-04-27 16:47:18.146526,2-39-79-376,0002,2018-04-27T16:47:18.000+05:30,2018-04-27T18:11:41.000+05:30,2018-04-27T18:11:50.000+05:30,5.606,84.38333333333334,84.53333333333333,2018-04-27,16,6,4
2_39_90_440_2018-04-27 16:51:19.354387,2-39-90-440,0002,2018-04-27T16:51:19.000+05:30,2018-04-27T19:06:52.000+05:30,2018-04-27T23:50:42.000+05:30,5.805,135.55,419.3833333333333,2018-04-27,16,6,4
2_39_78_360_2018-04-27 16:56:15.157137,2-39-78-360,0002,2018-04-27T16:56:15.000+05:30,2018-04-27T21:38:18.000+05:30,2018-04-27T22:14:39.000+05:30,11.729,282.05,318.4,2018-04-27,16,6,4
2_39_92_442_2018-04-27 17:03:53.000602,2-39-92-442,0002,2018-04-27T17:03:53.000+05:30,2018-04-27T19:25:56.000+05:30,2018-04-28T02:13:09.000+05:30,11.831,142.05,549.2666666666667,2018-04-27,17,6,4
2_39_79_380_2018-04-27 17:10:24.546834,2-39-79-380,0002,2018-04-27T17:10:25.000+05:30,2018-04-27T20:20:34.000+05:30,2018-04-28T00:32:05.000+05:30,15.894,190.15,441.6666666666667,2018-04-27,17,6,4
2_39_78_364_2018-04-27 17:19:01.776708,2-39-78-364,0002,2018-04-27T17:19:02.000+05:30,2018-04-27T21:14:50.000+05:30,2018-04-27T23:09:55.000+05:30,9.823,235.8,350.8833333333333,2018-04-27,17,6,4
2_39_92_436_2018-04-27 17:26:40.723495,2-39-92-436,0002,2018-04-27T17:26:41.000+05:30,2018-04-27T18:11:45.000+05:30,2018-04-27T19:47:41.000+05:30,1.832,45.06666666666667,141.0,2018-04-27,17,6,4
2_39_95_444_2018-04-27 17:32:29.773901,2-39-95-444,0002,2018-04-27T17:32:30.000+05:30,2018-04-27T21:57:18.000+05:30,2018-04-28T01:17:34.000+05:30,21.669,264.8,465.06666666666666,2018-04-27,17,6,4
2_39_78_362_2018-04-27 18:17:36.209565,2-39-78-362,0002,2018-04-27T18:17:36.000+05:30,2018-04-28T00:30:23.000+05:30,2018-04-28T00:29:23.000+05:30,1.759,372.78333333333336,371.78333333333336,2018-04-27,18,6,4
2_39_88_438_2018-04-27 18:18:21.333966,2-39-88-438,0002,2018-04-27T18:18:21.000+05:30,2018-04-27T23:57:03.000+05:30,2018-04-28T04:03:54.000+05:30,2.531,338.7,585.55,2018-04-27,18,6,4
2_39_78_363_2018-04-27 18:32:36.038417,2-39-78-363,0002,2018-04-27T18:32:36.000+05:30,2018-04-27T20:06:34.000+05:30,2018-04-27T23:41:31.000+05:30,2.848,93.96666666666667,308.9166666666667,2018-04-27,18,6,4
2_39_139_28_2018-04-27 19:59:48.978622,2-39-139-28,0002,2018-04-27T19:59:49.000+05:30,2018-04-27T22:31:26.000+05:30,2018-04-28T00:16:08.000+05:30,13.871,151.61666666666667,256.31666666666666,2018-04-27,19,6,4
2_39_92_436_2018-04-27 20:15:40.252620,2-39-92-436,0002,2018-04-27T20:15:40.000+05:30,2018-04-27T22:21:06.000+05:30,2018-04-27T22:27:25.000+05:30,6.523,125.43333333333334,131.75,2018-04-27,20,6,4
2_39_125_21_2018-04-27 20:29:41.830556,2-39-125-21,0002,2018-04-27T20:29:42.000+05:30,2018-04-27T21:04:26.000+05:30,2018-04-28T01:00:33.000+05:30,1.158,34.733333333333334,270.85,2018-04-27,20,6,4
2_39_90_26_2018-04-27 21:24:59.677135,2-39-90-26,0002,2018-04-27T21:25:00.000+05:30,2018-04-27T23:40:05.000+05:30,2018-04-27T23:40:10.000+05:30,11.337,135.08333333333334,135.16666666666666,2018-04-27,21,6,4
2_39_131_30_2018-04-27 22:46:32.341027,2-39-131-30,0002,2018-04-27T22:46:32.000+05:30,2018-04-28T00:21:39.000+05:30,2018-04-28T00:33:17.000+05:30,10.577,95.11666666666666,106.75,2018-04-27,22,6,4
2_39_79_381_2018-04-28 00:14:16.209245,2-39-79-381,0002,2018-04-28T00:14:16.000+05:30,2018-04-28T04:29:47.000+05:30,2018-04-28T04:29:49.000+05:30,12.49,255.51666666666668,255.55,2018-04-28,0,7,4
2_39_79_379_2018-04-28 00:26:32.641529,2-39-79-379,0002,2018-04-28T00:26:33.000+05:30,2018-04-28T04:57:21.000+05:30,2018-04-28T18:10:27.000+05:30,15.432,270.8,1063.9,2018-04-28,0,7,4
2_39_124_22_2018-04-28 00:34:19.166123,2-39-124-22,0002,2018-04-28T00:34:19.000+05:30,2018-04-28T02:44:19.000+05:30,2018-04-28T02:44:22.000+05:30,13.31,130.0,130.05,2018-04-28,0,7,4
2_39_92_436_2018-04-28 00:54:20.639506,2-39-92-436,0002,2018-04-28T00:54:21.000+05:30,2018-04-28T02:16:57.000+05:30,2018-04-28T02:59:28.000+05:30,4.254,82.6,125.11666666666666,2018-04-28,0,7,4
2_39_79_377_2018-04-28 01:31:06.188165,2-39-79-377,0002,2018-04-28T01:31:06.000+05:30,2018-04-28T04:20:01.000+05:30,2018-04-28T04:21:52.000+05:30,13.191,168.91666666666666,170.76666666666668,2018-04-28,1,7,4
2_39_131_30_2018-04-28 01:39:35.976470,2-39-131-30,0002,2018-04-28T01:39:36.000+05:30,2018-04-28T06:00:32.000+05:30,2018-04-28T05:59:41.000+05:30,14.102,260.93333333333334,260.0833333333333,2018-04-28,1,7,4
2_39_139_28_2018-04-28 01:45:54.820735,2-39-139-28,0002,2018-04-28T01:45:55.000+05:30,2018-04-28T03:01:06.000+05:30,2018-04-28T03:01:11.000+05:30,4.002,75.18333333333334,75.26666666666667,2018-04-28,1,7,4
2_39_126_20_2018-04-28 02:01:09.080764,2-39-126-20,0002,2018-04-28T02:01:09.000+05:30,2018-04-28T18:30:41.000+05:30,2018-04-28T18:36:51.000+05:30,14.268,989.5333333333333,995.7,2018-04-28,2,7,4
2_39_92_442_2018-04-28 03:15:17.222958,2-39-92-442,0002,2018-04-28T03:15:17.000+05:30,2018-04-28T04:39:29.000+05:30,2018-04-28T04:40:01.000+05:30,4.229,84.2,84.73333333333333,2018-04-28,3,7,4
2_39_79_383_2018-04-28 03:32:06.715794,2-39-79-383,0002,2018-04-28T03:32:07.000+05:30,2018-04-28T19:53:28.000+05:30,2018-04-28T19:53:21.000+05:30,39.897,981.35,981.2333333333333,2018-04-28,3,7,4
2_39_79_378_2018-04-28 03:49:37.767000,2-39-79-378,0002,2018-04-28T03:49:38.000+05:30,2018-04-28T05:52:30.000+05:30,2018-04-30T16:06:50.000+05:30,6.419,122.86666666666666,3617.2,2018-04-28,3,7,4
2_39_89_25_2018-04-28 04:10:59.017020,2-39-89-25,0002,2018-04-28T04:10:59.000+05:30,2018-04-28T20:32:12.000+05:30,2018-04-28T20:31:14.000+05:30,41.924,981.2166666666667,980.25,2018-04-28,4,7,4
2_39_78_367_2018-04-28 04:33:52.322286,2-39-78-367,0002,2018-04-28T04:33:52.000+05:30,2018-04-28T08:00:54.000+05:30,2018-04-28T08:01:00.000+05:30,11.873,207.03333333333333,207.13333333333333,2018-04-28,4,7,4
2_39_78_366_2018-04-28 05:00:55.531218,2-39-78-366,0002,2018-04-28T05:00:56.000+05:30,2018-04-28T17:10:11.000+05:30,2018-04-28T17:45:55.000+05:30,33.381,729.25,764.9833333333333,2018-04-28,5,7,4
2_39_78_365_2018-04-28 06:02:39.544274,2-39-78-365,0002,2018-04-28T06:02:40.000+05:30,2018-04-28T08:48:22.000+05:30,2018-04-28T21:07:54.000+05:30,16.741,165.7,905.2333333333333,2018-04-28,6,7,4
2_39_78_367_2018-04-28 12:30:38.169054,2-39-78-367,0002,2018-04-28T12:30:38.000+05:30,2018-04-28T14:07:05.000+05:30,2018-04-28T14:07:09.000+05:30,5.652,96.45,96.51666666666667,2018-04-28,12,7,4
2_39_124_22_2018-04-28 13:08:46.118367,2-39-124-22,0002,2018-04-28T13:08:46.000+05:30,2018-04-28T13:29:15.000+05:30,2018-04-28T13:29:20.000+05:30,2.284,20.483333333333334,20.566666666666666,2018-04-28,13,7,4
2_39_139_28_2018-04-28 14:03:41.944685,2-39-139-28,0002,2018-04-28T14:03:42.000+05:30,2018-04-28T14:53:27.000+05:30,2018-04-28T15:57:22.000+05:30,1.581,49.75,113.66666666666667,2018-04-28,14,7,4
2_39_131_30_2018-04-28 14:51:32.982840,2-39-131-30,0002,2018-04-28T14:51:33.000+05:30,2018-04-28T16:50:49.000+05:30,2018-04-28T16:50:53.000+05:30,13.508,119.26666666666667,119.33333333333333,2018-04-28,14,7,4
2_39_123_23_2018-04-28 15:17:54.026514,2-39-123-23,0002,2018-04-28T15:17:54.000+05:30,2018-04-28T16:51:57.000+05:30,2018-04-28T16:52:05.000+05:30,5.275,94.05,94.18333333333334,2018-04-28,15,7,4
2_39_79_380_2018-04-28 15:43:56.170913,2-39-79-380,0002,2018-04-28T15:43:56.000+05:30,2018-04-28T18:32:31.000+05:30,2018-04-29T00:04:44.000+05:30,18.737,168.58333333333334,500.8,2018-04-28,15,7,4
2_39_79_377_2018-04-28 16:06:31.174293,2-39-79-377,0002,2018-04-28T16:06:31.000+05:30,2018-04-28T17:07:42.000+05:30,2018-04-28T17:07:44.000+05:30,3.537,61.18333333333333,61.21666666666667,2018-04-28,16,7,4
2_39_95_27_2018-04-28 16:49:43.608068,2-39-95-27,0002,2018-04-28T16:49:44.000+05:30,2018-04-28T18:51:29.000+05:30,2018-04-28T18:52:00.000+05:30,3.242,121.75,122.26666666666667,2018-04-28,16,7,4
2_39_78_361_2018-04-28 17:04:52.010463,2-39-78-361,0002,2018-04-28T17:04:52.000+05:30,2018-04-28T20:06:14.000+05:30,2018-04-28T20:06:15.000+05:30,17.61,181.36666666666667,181.38333333333333,2018-04-28,17,7,4
2_39_130_31_2018-04-28 17:22:23.394062,2-39-130-31,0002,2018-04-28T17:22:23.000+05:30,2018-04-28T19:41:05.000+05:30,2018-04-28T19:41:42.000+05:30,13.915,138.7,139.31666666666666,2018-04-28,17,7,4
2_39_139_28_2018-04-28 17:46:54.027865,2-39-139-28,0002,2018-04-28T17:46:54.000+05:30,2018-04-28T18:58:06.000+05:30,2018-04-28T18:58:10.000+05:30,7.292,71.2,71.26666666666667,2018-04-28,17,7,4
2_39_131_30_2018-04-28 18:10:25.715156,2-39-131-30,0002,2018-04-28T18:10:26.000+05:30,2018-04-28T19:24:34.000+05:30,2018-04-28T19:24:39.000+05:30,8.469,74.13333333333334,74.21666666666667,2018-04-28,18,7,4
2_39_127_19_2018-04-28 18:17:43.921905,2-39-127-19,0002,2018-04-28T18:17:44.000+05:30,2018-04-28T19:48:30.000+05:30,2018-04-28T21:06:12.000+05:30,8.968,90.76666666666667,168.46666666666667,2018-04-28,18,7,4
2_39_125_21_2018-04-28 18:20:10.887408,2-39-125-21,0002,2018-04-28T18:20:11.000+05:30,2018-04-28T19:40:57.000+05:30,2018-04-28T19:41:02.000+05:30,4.445,80.76666666666667,80.85,2018-04-28,18,7,4
2_39_91_437_2018-04-28 18:27:38.875918,2-39-91-437,0002,2018-04-28T18:27:39.000+05:30,2018-04-29T00:29:24.000+05:30,2018-04-30T02:38:36.000+05:30,40.111,361.75,1930.95,2018-04-28,18,7,4
2_39_78_367_2018-04-28 18:34:00.740784,2-39-78-367,0002,2018-04-28T18:34:01.000+05:30,2018-04-28T22:12:00.000+05:30,2018-04-28T22:12:06.000+05:30,12.963,217.98333333333332,218.08333333333334,2018-04-28,18,7,4
2_39_138_29_2018-04-28 18:47:50.915110,2-39-138-29,0002,2018-04-28T18:47:51.000+05:30,2018-04-28T21:08:59.000+05:30,2018-04-28T21:32:40.000+05:30,13.913,141.13333333333333,164.81666666666666,2018-04-28,18,7,4
2_39_79_377_2018-04-28 19:04:49.767132,2-39-79-377,0002,2018-04-28T19:04:50.000+05:30,2018-04-28T20:50:27.000+05:30,2018-04-29T00:24:09.000+05:30,5.99,105.61666666666666,319.31666666666666,2018-04-28,19,7,4
2_39_131_30_2018-04-28 19:41:56.533178,2-39-131-30,0002,2018-04-28T19:41:57.000+05:30,2018-04-28T21:56:09.000+05:30,2018-04-28T22:10:25.000+05:30,13.909,134.2,148.46666666666667,2018-04-28,19,7,4
2_39_125_21_2018-04-28 20:13:02.549509,2-39-125-21,0002,2018-04-28T20:13:03.000+05:30,2018-04-28T20:29:06.000+05:30,2018-04-28T20:29:11.000+05:30,1.745,16.05,16.133333333333333,2018-04-28,20,7,4
2_39_89_25_2018-04-28 20:31:29.511002,2-39-89-25,0002,2018-04-28T20:31:30.000+05:30,2018-04-28T20:51:35.000+05:30,2018-04-28T20:52:11.000+05:30,2.27,20.083333333333332,20.683333333333334,2018-04-28,20,7,4
2_39_88_438_2018-04-28 21:16:59.958093,2-39-88-438,0002,2018-04-28T21:17:00.000+05:30,2018-04-29T00:14:43.000+05:30,2018-04-29T00:14:51.000+05:30,19.538,177.71666666666667,177.85,2018-04-28,21,7,4
2_39_138_29_2018-04-28 23:02:44.931767,2-39-138-29,0002,2018-04-28T23:02:45.000+05:30,2018-04-29T01:18:50.000+05:30,2018-04-29T02:31:01.000+05:30,6.942,136.08333333333334,208.26666666666668,2018-04-28,23,7,4
2_39_127_19_2018-04-28 23:41:00.349337,2-39-127-19,0002,2018-04-28T23:41:00.000+05:30,2018-04-29T04:02:12.000+05:30,2018-04-29T05:27:44.000+05:30,13.914,261.2,346.73333333333335,2018-04-28,23,7,4
2_39_95_27_2018-04-29 00:06:56.834646,2-39-95-27,0002,2018-04-29T00:06:57.000+05:30,2018-04-29T06:15:12.000+05:30,2018-04-29T22:32:46.000+05:30,40.858,368.25,1345.8166666666666,2018-04-29,0,1,4
2_39_123_23_2018-04-29 00:27:02.301309,2-39-123-23,0002,2018-04-29T00:27:02.000+05:30,2018-04-29T03:52:24.000+05:30,2018-04-29T04:25:27.000+05:30,12.102,205.36666666666667,238.41666666666666,2018-04-29,0,1,4
2_39_125_21_2018-04-29 02:04:16.269181,2-39-125-21,0002,2018-04-29T02:04:16.000+05:30,2018-04-29T03:09:09.000+05:30,2018-04-29T03:54:48.000+05:30,6.142,64.88333333333334,110.53333333333333,2018-04-29,2,1,4
2_39_131_30_2018-04-29 02:36:09.068992,2-39-131-30,0002,2018-04-29T02:36:09.000+05:30,2018-04-29T04:36:40.000+05:30,2018-04-29T04:36:48.000+05:30,13.619,120.51666666666667,120.65,2018-04-29,2,1,4
2_39_125_21_2018-04-29 04:15:09.913647,2-39-125-21,0002,2018-04-29T04:15:10.000+05:30,2018-04-29T05:12:14.000+05:30,2018-04-29T05:12:22.000+05:30,5.355,57.06666666666667,57.2,2018-04-29,4,1,4
2_39_78_367_2018-04-29 05:42:03.843732,2-39-78-367,0002,2018-04-29T05:42:04.000+05:30,2018-04-29T13:00:22.000+05:30,2018-04-29T13:00:24.000+05:30,17.25,438.3,438.3333333333333,2018-04-29,5,1,4
2_39_131_30_2018-04-29 16:26:35.599363,2-39-131-30,0002,2018-04-29T16:26:36.000+05:30,2018-04-29T17:40:20.000+05:30,2018-04-29T17:40:25.000+05:30,4.026,73.73333333333333,73.81666666666666,2018-04-29,16,1,4
2_39_127_19_2018-04-29 17:25:13.845569,2-39-127-19,0002,2018-04-29T17:25:14.000+05:30,2018-04-29T20:09:00.000+05:30,2018-04-29T20:09:04.000+05:30,8.838,163.76666666666668,163.83333333333334,2018-04-29,17,1,4
2_39_125_21_2018-04-29 17:59:13.994691,2-39-125-21,0002,2018-04-29T17:59:14.000+05:30,2018-04-29T19:28:25.000+05:30,2018-04-29T19:28:30.000+05:30,10.047,89.18333333333334,89.26666666666667,2018-04-29,17,1,4
2_39_131_30_2018-04-29 18:30:35.520787,2-39-131-30,0002,2018-04-29T18:30:36.000+05:30,2018-04-29T21:46:26.000+05:30,2018-04-29T23:39:41.000+05:30,13.595,195.83333333333334,309.0833333333333,2018-04-29,18,1,4
2_39_138_29_2018-04-29 18:32:13.495102,2-39-138-29,0002,2018-04-29T18:32:13.000+05:30,2018-04-29T20:00:53.000+05:30,2018-04-29T20:28:44.000+05:30,8.13,88.66666666666667,116.51666666666667,2018-04-29,18,1,4
2_39_78_367_2018-04-29 18:36:13.357144,2-39-78-367,0002,2018-04-29T18:36:13.000+05:30,2018-04-29T21:52:17.000+05:30,2018-04-29T21:52:24.000+05:30,11.632,196.06666666666666,196.18333333333334,2018-04-29,18,1,4
2_39_90_26_2018-04-29 18:40:51.437323,2-39-90-26,0002,2018-04-29T18:40:51.000+05:30,2018-04-29T18:46:58.000+05:30,2018-04-29T18:47:03.000+05:30,0.644,6.116666666666666,6.2,2018-04-29,18,1,4
2_39_89_25_2018-04-29 18:47:15.365203,2-39-89-25,0002,2018-04-29T18:47:15.000+05:30,2018-04-29T23:08:23.000+05:30,2018-04-30T00:13:56.000+05:30,28.647,261.1333333333333,326.68333333333334,2018-04-29,18,1,4
2_39_123_23_2018-04-29 18:53:39.467975,2-39-123-23,0002,2018-04-29T18:53:39.000+05:30,2018-04-29T21:28:55.000+05:30,2018-04-29T21:27:56.000+05:30,13.919,155.26666666666668,154.28333333333333,2018-04-29,18,1,4
2_39_139_28_2018-04-29 19:32:58.358117,2-39-139-28,0002,2018-04-29T19:32:58.000+05:30,2018-04-29T21:20:21.000+05:30,2018-04-29T21:20:29.000+05:30,11.826,107.38333333333334,107.51666666666667,2018-04-29,19,1,4
2_39_125_21_2018-04-29 20:09:20.726403,2-39-125-21,0002,2018-04-29T20:09:21.000+05:30,2018-04-29T20:45:59.000+05:30,2018-04-29T21:23:42.000+05:30,3.99,36.63333333333333,74.35,2018-04-29,20,1,4
2_39_127_19_2018-04-29 20:26:32.616385,2-39-127-19,0002,2018-04-29T20:26:33.000+05:30,2018-04-29T21:45:13.000+05:30,2018-04-29T21:45:25.000+05:30,8.84,78.66666666666667,78.86666666666666,2018-04-29,20,1,4
2_39_130_31_2018-04-29 20:27:24.854899,2-39-130-31,0002,2018-04-29T20:27:25.000+05:30,2018-04-29T20:39:41.000+05:30,2018-04-29T20:39:49.000+05:30,1.16,12.266666666666667,12.4,2018-04-29,20,1,4
2_39_126_20_2018-04-29 21:02:33.552100,2-39-126-20,0002,2018-04-29T21:02:34.000+05:30,2018-04-30T02:55:43.000+05:30,2018-04-30T03:04:08.000+05:30,13.927,353.15,361.56666666666666,2018-04-29,21,1,4
2_39_124_22_2018-04-29 21:22:44.282759,2-39-124-22,0002,2018-04-29T21:22:44.000+05:30,2018-04-29T21:40:12.000+05:30,2018-04-29T21:40:17.000+05:30,1.909,17.466666666666665,17.55,2018-04-29,21,1,4
2_39_123_23_2018-04-29 21:28:04.065966,2-39-123-23,0002,2018-04-29T21:28:04.000+05:30,2018-04-29T23:56:26.000+05:30,2018-04-30T00:01:57.000+05:30,13.904,148.36666666666667,153.88333333333333,2018-04-29,21,1,4
2_39_130_31_2018-04-29 21:47:40.472907,2-39-130-31,0002,2018-04-29T21:47:40.000+05:30,2018-04-29T23:34:19.000+05:30,2018-04-30T00:38:30.000+05:30,4.767,106.65,170.83333333333334,2018-04-29,21,1,4
2_39_139_28_2018-04-29 22:00:37.095335,2-39-139-28,0002,2018-04-29T22:00:37.000+05:30,2018-04-29T22:41:55.000+05:30,2018-04-29T22:42:00.000+05:30,2.303,41.3,41.38333333333333,2018-04-29,22,1,4
2_39_79_379_2018-04-29 22:40:53.930731,2-39-79-379,0002,2018-04-29T22:40:54.000+05:30,2018-04-30T02:48:53.000+05:30,2018-04-30T21:46:42.000+05:30,25.761,247.98333333333332,1385.8,2018-04-29,22,1,4
2_39_78_361_2018-04-29 23:10:57.761144,2-39-78-361,0002,2018-04-29T23:10:58.000+05:30,2018-04-30T02:27:51.000+05:30,2018-04-30T04:52:42.000+05:30,2.684,196.88333333333333,341.73333333333335,2018-04-29,23,1,4
2_39_139_28_2018-04-29 23:44:39.140654,2-39-139-28,0002,2018-04-29T23:44:39.000+05:30,2018-04-30T03:31:34.000+05:30,2018-04-30T03:31:38.000+05:30,13.076,226.91666666666666,226.98333333333332,2018-04-29,23,1,4
2_39_138_29_2018-04-29 23:53:59.304392,2-39-138-29,0002,2018-04-29T23:53:59.000+05:30,2018-04-30T00:26:17.000+05:30,2018-04-30T00:26:26.000+05:30,3.504,32.3,32.45,2018-04-29,23,1,4
2_39_127_19_2018-04-30 00:32:14.963750,2-39-127-19,0002,2018-04-30T00:32:15.000+05:30,2018-04-30T04:32:53.000+05:30,2018-04-30T04:40:27.000+05:30,13.91,240.63333333333333,248.2,2018-04-30,0,2,4
2_39_138_29_2018-04-30 00:32:40.418558,2-39-138-29,0002,2018-04-30T00:32:40.000+05:30,2018-04-30T01:18:48.000+05:30,2018-04-30T04:54:16.000+05:30,2.552,46.13333333333333,261.6,2018-04-30,0,2,4
2_39_128_18_2018-04-30 00:40:53.135472,2-39-128-18,0002,2018-04-30T00:40:53.000+05:30,2018-04-30T02:53:19.000+05:30,2018-04-30T02:53:26.000+05:30,13.853,132.43333333333334,132.55,2018-04-30,0,2,4
2_39_89_25_2018-04-30 00:52:53.102075,2-39-89-25,0002,2018-04-30T00:52:53.000+05:30,2018-04-30T01:40:49.000+05:30,2018-05-03T03:42:42.000+05:30,1.544,47.93333333333333,4489.816666666667,2018-04-30,0,2,4
2_39_79_376_2018-04-30 02:19:39.707354,2-39-79-376,0002,2018-04-30T02:19:40.000+05:30,2018-04-30T02:54:47.000+05:30,2018-04-30T02:54:52.000+05:30,3.811,35.11666666666667,35.2,2018-04-30,2,2,4
2_39_79_376_2018-04-30 03:42:52.604675,2-39-79-376,0002,2018-04-30T03:42:53.000+05:30,2018-04-30T06:41:15.000+05:30,2018-04-30T13:06:08.000+05:30,10.44,178.36666666666667,563.25,2018-04-30,3,2,4
2_39_138_566_2018-04-30 06:56:41.499872,2-39-138-566,0002,2018-04-30T06:56:41.000+05:30,2018-04-30T12:32:58.000+05:30,2018-04-30T12:33:14.000+05:30,13.016,336.28333333333336,336.55,2018-04-30,6,2,4
2_39_131_30_2018-04-30 13:21:34.651212,2-39-131-30,0002,2018-04-30T13:21:35.000+05:30,2018-04-30T14:22:43.000+05:30,2018-04-30T14:22:47.000+05:30,3.51,61.13333333333333,61.2,2018-04-30,13,2,4
2_39_79_380_2018-04-30 13:55:56.532322,2-39-79-380,0002,2018-04-30T13:55:57.000+05:30,2018-04-30T15:52:03.000+05:30,2018-04-30T23:09:48.000+05:30,10.083,116.1,553.85,2018-04-30,13,2,4
2_39_95_27_2018-04-30 14:56:42.084943,2-39-95-27,0002,2018-04-30T14:56:42.000+05:30,2018-04-30T18:05:58.000+05:30,2018-05-01T01:29:55.000+05:30,10.81,189.26666666666668,633.2166666666667,2018-04-30,14,2,4
2_39_78_366_2018-04-30 15:04:33.947158,2-39-78-366,0002,2018-04-30T15:04:34.000+05:30,2018-04-30T17:03:22.000+05:30,2018-05-01T00:07:27.000+05:30,6.249,118.8,542.8833333333333,2018-04-30,15,2,4
2_39_79_381_2018-04-30 15:07:26.419369,2-39-79-381,0002,2018-04-30T15:07:26.000+05:30,2018-04-30T18:36:25.000+05:30,2018-04-30T22:43:14.000+05:30,16.386,208.98333333333332,455.8,2018-04-30,15,2,4
2_39_88_24_2018-04-30 15:07:48.608581,2-39-88-24,0002,2018-04-30T15:07:49.000+05:30,2018-05-01T00:27:51.000+05:30,2018-05-01T00:27:55.000+05:30,47.808,560.0333333333333,560.1,2018-04-30,15,2,4
2_39_79_377_2018-04-30 15:13:47.385909,2-39-79-377,0002,2018-04-30T15:13:47.000+05:30,2018-04-30T16:14:44.000+05:30,2018-04-30T23:48:38.000+05:30,3.566,60.95,514.85,2018-04-30,15,2,4
2_39_130_31_2018-04-30 15:13:48.377299,2-39-130-31,0002,2018-04-30T15:13:48.000+05:30,2018-04-30T16:58:47.000+05:30,2018-05-01T00:03:46.000+05:30,5.326,104.98333333333333,529.9666666666667,2018-04-30,15,2,4
2_39_78_363_2018-04-30 15:14:18.315474,2-39-78-363,0002,2018-04-30T15:14:18.000+05:30,2018-04-30T16:15:37.000+05:30,2018-05-01T04:07:19.000+05:30,1.948,61.31666666666667,773.0166666666667,2018-04-30,15,2,4
